NC0315F00062,Drainage Improvement of Dapitan Street  Quezon City 1st LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",B. BERNARDO CONSTRUCTION,"Quezon City 1st District Engineering Office,NCR",FMSD,17,3/9/2015,1/1/2016,,60,NULL,NULL
NC0315F00065,Upgrading of Drainage System of Visayas Ave. Elliptical to Creek  Quezon City 1st LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",STEVEN CONSTRUCTION & SUPPLY,"Quezon City 1st District Engineering Office,NCR",FMSD,17,3/9/2015,12/3/2015,,88,NULL,NULL
NC0315F00070,Drainage Improvement of A. Bonifacio Ave  Cemetery to Blumentrit Interceptor   Quezon City 1st LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",NEW ARCOND BUILDERS INCORPORATED (FORMERLY ARCOND,"Quezon City 1st District Engineering Office,NCR",FMSD,17,3/9/2015,1/2/2016,,60,NULL,NULL
NC0315F00072,Drainage Improvement of Payatas Road  Quezon City 2nd LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR","A.L. SALAZAR CONSTRUCTION, INC.","Quezon City 1st District Engineering Office,NCR",FMSD,17,5/5/2015,1/2/2016,,95,NULL,NULL
NC0315F00073,Drainage Improvement at Pinkian I  Pasong Tamo  Quezon City 6th LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR","ACCELERATED METAL TECHNOLOGY & CONSTRUCTION, INC.","Quezon City 1st District Engineering Office,NCR",FMSD,4,2/24/2015,6/29/2015,6/29/2015,100,NULL,NULL
NC0315F00075,Rehabilitation of Drainage System  Cristine Street  Apolonio Samson  Quezon City 6th LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",C.A. MIGUEL CONSTRUCTION INC. (FOR.C.A. MIGUEL CON,"Quezon City 1st District Engineering Office,NCR",FMSD,8,3/5/2015,8/1/2015,7/25/2015,100,NULL,NULL
NC0315F00079,Rehabilitation/Improvement of Tullahan River  Brgy. Gulod Proper  Quezon City 5th LD  Sta. 6+580 - Sta. 6+950 CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",ST. GERRARD CONSTRUCTION,"Quezon City 1st District Engineering Office,NCR",FMSD,45,8/31/2015,6/25/2016,,18,NULL,NULL
NC0315F00081,Drainage Improvement along Don Antonio in Brgy. Holy Spirit  Quezon City 2nd LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",NORTHERN BUILDERS,"Quezon City 1st District Engineering Office,NCR",FMSD,17,5/7/2015,1/1/2016,,66,NULL,NULL
NC0315F00083,Local Infrastructure Program - Drainage Improvement of Denmark St.  Taurus and Niel  Brgy. Tandang Sora  Quezon City CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR","DIMAGUILA CONSTRUCTION & SUPPLY, INC.","Quezon City 1st District Engineering Office,NCR",RLIP,9,5/10/2015,10/6/2015,10/6/2015,100,NULL,NULL
NC0315F00094,Drainage Improvement of Regalado Bridge @ Regalado North  Quezon City 5th LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",IM CONSTRUCTION CORPORATION,"Quezon City 1st District Engineering Office,NCR",FMSD,6,2/16/2015,5/16/2015,4/30/2015,100,NULL,NULL
NC0315H00004,Local Infrastructure Program - Construction of Steel Footbridge  Barangay Obrero  Quezon City CONSTRUCTION OF NEW BRIDGE,"Quezon City 4th district,Quezon City 2nd District Engineering Office,NCR","A.C. MOJARES CONSTRUCTION, INC. (DOING BUSINESS UN","Quezon City 2nd District Engineering Office,NCR",RLIP,10,5/4/2015,8/1/2015,8/1/2015,100,NULL,NULL
NC0315H00010,Local Infrastructure Program - Repair and Improvement of Rodriguez II and Jordan Valley  Barangay Baesa  Quezon City  GRAVEL TO PAVED,"DistrictWide,Quezon City 1st District Engineering Office,NCR",DELA ROSA CONSTRUCTION & DEVT. CORP. (FORMERLY: Z,"Quezon City 1st District Engineering Office,NCR",RLIP,4,2/27/2015,7/29/2015,7/29/2015,100,NULL,NULL
NC0315H00012,Payatas Rd - K0021+123 - K0027+782 WIDENING - PAVED,"DistrictWide,Quezon City 1st District Engineering Office,NCR",IM CONSTRUCTION CORPORATION,"Quezon City 1st District Engineering Office,NCR",WASR,45,9/21/2015,7/17/2016,,30,NULL,NULL
NC0315H00019,Local Infrastructure Program - Rehabilitation/Improvement/Concreting of Freedom St.  Barangay Pasong Tamo  Quezon City GRAVEL TO PAVED,"DistrictWide,Quezon City 1st District Engineering Office,NCR",PUREGOLD CONSTRUCTION & DEVT. CORP.,"Quezon City 1st District Engineering Office,NCR",RLIP,3,2/24/2015,7/23/2015,7/23/2015,100,NULL,NULL
NC0315H00030,Local Infrastructure Program - Phase 2 - Concreting/widening and drainage improvement/rehabilitation of Scout Castor St.  Quezon City 4th LD GRAVEL TO PAVED,"Quezon City 4th district,Quezon City 2nd District Engineering Office,NCR",MRB11  CONSTRUCTION CORPORATION (FORMERLY:MRB CONS,"Quezon City 2nd District Engineering Office,NCR",RLIP,12,2/24/2015,9/19/2015,9/19/2015,100,NULL,NULL
NC0315H00031,Local Infrastructure Program - Concreting and Pathwalk improvement of Plaridel St.  Brgy Dona Aurora  Q.C. 4th LD GRAVEL TO PAVED,"Quezon City 4th district,Quezon City 2nd District Engineering Office,NCR",NEW ARCOND BUILDERS INCORPORATED (FORMERLY ARCOND,"Quezon City 2nd District Engineering Office,NCR",RLIP,13,2/20/2015,10/12/2015,10/12/2015,100,NULL,NULL
NC0315H00034,Local Infrastructure Program - Concreting of Phase 3 of Magsaysay Avenue  Brgy. UP Campus  Q.C. 4th LD GRAVEL TO PAVED,"Quezon City 4th district,Quezon City 2nd District Engineering Office,NCR",MRB11  CONSTRUCTION CORPORATION (FORMERLY:MRB CONS,"Quezon City 2nd District Engineering Office,NCR",RLIP,11,2/24/2015,7/30/2015,8/26/2015,100,NULL,NULL
NC0315H00041,Local Infrastructure Program - Road Improvement  Brgy. Masambong  Quezon City 1st LD GRAVEL TO PAVED,"DistrictWide,Quezon City 1st District Engineering Office,NCR",JAY-MAR BUILDER,"Quezon City 1st District Engineering Office,NCR",RLIP,2,3/5/2015,6/30/2015,6/30/2015,100,NULL,NULL
NC0315H00042,Local Infrastructure Program - Road Improvement of Hemady St. and Sct. Tobias St.  Q.C. 4th LD GRAVEL TO PAVED,"Quezon City 4th district,Quezon City 2nd District Engineering Office,NCR","A.C. MOJARES CONSTRUCTION, INC. (DOING BUSINESS UN","Quezon City 2nd District Engineering Office,NCR",RLIP,5,6/25/2015,8/23/2015,8/23/2015,100,NULL,NULL
NC0315H00043,Local Infrastructure Program - Concreting of Road  Temple Drive Street  Barangay Gulod  Quezon City 5th LD GRAVEL TO PAVED,"DistrictWide,Quezon City 1st District Engineering Office,NCR",4 DOUBLERS TRADING & CONTRACTOR,"Quezon City 1st District Engineering Office,NCR",RLIP,1,3/5/2015,6/2/2015,5/31/2015,100,NULL,NULL
NC0315H00062,Repair/Rehabilitation/Improvement (Additional Pavement Width with Drainage Improvement) Agham Road  S05393LZ K0011+(-610) to K0011+250 with exceptions PAVED (CONCRETE) TO PAVED (CONCRETE),"DistrictWide,Quezon City 1st District Engineering Office,NCR",IM CONSTRUCTION CORPORATION,"Quezon City 1st District Engineering Office,NCR",MVUC,9,8/13/2015,2/8/2016,,36,NULL,NULL
NC0315S00005,Local Infrastructure Program - Completion of Multi-Purpose Building  Barangay Balara  Quezon City 3rd LD CONSTRUCTION,"Quezon City 3rd District,Quezon City 2nd District Engineering Office,NCR",FRAMECON BUILDERS,"Quezon City 2nd District Engineering Office,NCR",RLIP,2,9/1/2015,12/14/2015,,42.5,NULL,NULL
NC0315S00007,Local Infrastructure Program - Construction of 4 Storey  8 Classroom School Bldg. at San Vicente E/S  Q.C. 4th LD CONSTRUCTION,"Quezon City 4th district,Quezon City 2nd District Engineering Office,NCR",ST. GERRARD CONSTRUCTION,"Quezon City 2nd District Engineering Office,NCR",RLIP,19,5/29/2015,1/15/2016,,65.01,NULL,NULL
NC0315S00009,Local Infrastructure Program - Completion of 4-storey  12 classroom school building  Carlos Albert High School  Quezon City CONSTRUCTION,"Quezon City 4th district,Quezon City 2nd District Engineering Office,NCR",DIADEMA ENTERPRISES,"Quezon City 2nd District Engineering Office,NCR",RLIP,5,2/24/2015,5/18/2015,5/18/2015,100,NULL,NULL
NC0315S00017,Local Infrastructure Program - Construction of 2-storey  4 classroom building  New Era Elem. Shool  Quezon City 6th LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",C & F CONSTRUCTION & DEVELOPMENT CORPORATION,"Quezon City 1st District Engineering Office,NCR",RLIP,8,3/5/2015,10/1/2015,9/25/2015,100,NULL,NULL
NC0315T00003,Local Infrastructure Program - Construction/Rehab of MPB  Brgy. Escopa 4  Q.C. CONSTRUCTION,"Quezon City 3rd District,Quezon City 2nd District Engineering Office,NCR",TJT CONSTRUCTION,"Quezon City 2nd District Engineering Office,NCR",RLIP,1,2/24/2015,8/28/2015,8/28/2015,100,NULL,NULL
NC0315T00006,Local Infrastructure Program - Construction/Rehab of MPB  Brgy. Loyola Heights  Q.C. CONSTRUCTION,"Quezon City 3rd District,Quezon City 2nd District Engineering Office,NCR",KATHA BUILDERS & SUPPLIES,"Quezon City 2nd District Engineering Office,NCR",RLIP,2,2/20/2015,4/21/2015,5/15/2015,100,NULL,NULL
NC0315T00007,Local Infrastructure Program - Construction of MPB  Quezon City Polytechnic University  IBP Road  Quezon City  2nd LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",E.I. VILLACORTE CONSTRUCTION,"Quezon City 1st District Engineering Office,NCR",RLIP,1,4/7/2015,7/5/2015,6/25/2015,100,NULL,NULL
NC0315T00009,Local Infrastructure Program - Repair and Rehabilitation of Multi-Purpose Building  Barangay Apolonio Samson  Quezon City CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",E.P. DE GUZMAN CONSULTING ENGINEER CONTRACTOR,"Quezon City 1st District Engineering Office,NCR",RLIP,2,3/5/2015,6/29/2015,6/29/2015,100,NULL,NULL
NC0315T00011,Local Infrastructure Program - Construction of Multi-Purpose Building at Interville 2  Barangay Culiat  Quezon City CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",ALTIUS TRADING & CONSTRUCTION,"Quezon City 1st District Engineering Office,NCR",RLIP,4,3/2/2015,6/30/2015,5/30/2015,100,NULL,NULL
NC0315T00013,Local Infrastructure Program - Construction of MPB-Phase 2  Brgy Tatalon  Q.C. 4th LD CONSTRUCTION,"Quezon City 4th district,Quezon City 2nd District Engineering Office,NCR",DELA ROSA CONSTRUCTION & DEVT. CORP. (FORMERLY: Z,"Quezon City 2nd District Engineering Office,NCR",RLIP,1,2/24/2015,4/27/2015,3/16/2015,100,NULL,NULL
NC0315T00018,Local Infrastructure Program - Improvement of Basketball Covered Court  San Antonio  Quezon City 1st LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",AYLAN CONSTRUCTION & TRADING,"Quezon City 1st District Engineering Office,NCR",RLIP,7,4/1/2015,8/28/2015,8/28/2015,100,NULL,NULL
NC0315T00019,Local Infrastructure Program - Construction of Basketball Covered Court  Bago-Bantay Elementary School  Quezon City 1st LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",DELA ROSA CONSTRUCTION & DEVT. CORP. (FORMERLY: Z,"Quezon City 1st District Engineering Office,NCR",RLIP,6,3/4/2015,7/1/2015,6/30/2015,100,NULL,NULL
NC0315T00021,Local Infrastructure Program - Repair/Rehab of MPB-Phase 2 Brgy. Holy Spirit  Quezon City 2nd LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",L.P.O. ENTERPRISES,"Quezon City 1st District Engineering Office,NCR",RLIP,2,3/10/2015,5/8/2015,5/15/2015,100,NULL,NULL
NC0315T00034,Local Infrastructure Program - Construction of Multi-Purpose Building QC Tahanan Drug Rehabilitation Center  Quezon City 2nd LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",M O M  ENTERPRISES,"Quezon City 1st District Engineering Office,NCR",RLIP,1,3/5/2015,9/30/2015,9/7/2015,100,NULL,NULL
NC0315T00035,Local Infrastructure Program - Construction of Multi-Purpose Building Villa Rebecca  Brgy. Tandang Sora  Quezon City 6th LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",C.E. MERCADO CONSTRUCTION,"Quezon City 1st District Engineering Office,NCR",RLIP,4,2/24/2015,6/23/2015,6/23/2015,100,NULL,NULL
NC0315T00041,Local Infrastructure Program - Phase 1 - Construction of Multi-Purpose Building  Brgy. Mariana  Quezon City 4th LD CONSTRUCTION,"Quezon City 4th district,Quezon City 2nd District Engineering Office,NCR",DELA ROSA CONSTRUCTION & DEVT. CORP. (FORMERLY: Z,"Quezon City 2nd District Engineering Office,NCR",RLIP,14,5/29/2015,1/28/2016,,60.69,NULL,NULL
NC0315T00042,Local Infrastructure Program - Construction of MPB  Del Nacia  Brgy. Tandang Sora  Q.C. 6th LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",ALTIUS TRADING & CONSTRUCTION,"Quezon City 1st District Engineering Office,NCR",RLIP,4,3/2/2015,7/29/2015,6/29/2015,100,NULL,NULL
NC0315T00043,Local Infrastructure Program - Rehabilitation of Multi-Purpose Building  SUMAMAKA Compound  Bagong Silangan  Quezon City 2nd LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",HALREY CONSTRUCTION INC.,"Quezon City 1st District Engineering Office,NCR",RLIP,1,2/27/2015,4/27/2015,6/25/2015,100,NULL,NULL
NC0315T00046,Local Infrastructure Program - Rehabilitation of Multi-Purpose Building  Metro Height Adelfa Compound  Barangay Culiat  Quezon City 6th LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",E.P. DE GUZMAN CONSULTING ENGINEER CONTRACTOR,"Quezon City 1st District Engineering Office,NCR",RLIP,980,3/2/2015,6/3/2015,6/3/2015,100,NULL,NULL
NC0315T00051,Local Infrastructure Program - Multi-Purpose Building at Lanzones Street corner Payatas Road (Ipil-Ipil HOA)  Brgy. Payatas  District II  Quezon City CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",C.E. MERCADO CONSTRUCTION,"Quezon City 1st District Engineering Office,NCR",RLIP,1,8/13/2015,11/5/2015,,60,NULL,NULL
NC0315T00056,Local Infrastructure Program - Construction of Multi-Purpose Building  Republic Avenue  Holy Spirit  Quezon City 2nd LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR","OMNI BUILDERS & WASTE MANAGEMENT, INC.,","Quezon City 1st District Engineering Office,NCR",RLIP,1,3/6/2015,10/19/2015,,80,NULL,NULL
NC0315T00070,Local Infrastructure Program - Construction of Multi-Purpose Hall (Alumni Bldg.)  Pugad Lawin High School  Seminary Road Barangay Bahay Toro Project 8  Quezon City 1st LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",LASERs BUILDER CORPORATION(FOR. LASERs BUILDER),"Quezon City 1st District Engineering Office,NCR",RLIP,2,3/5/2015,6/3/2015,5/15/2015,100,NULL,NULL
NC0315T00080,Local Infrastructure Program - Repair/Rehabilitation Multi-Purpose Building  Quezon Memorial Shrine Elliptical Road  Quezon City CONSTRUCTION,"Quezon City 4th district,Quezon City 2nd District Engineering Office,NCR",By Administration,"Quezon City 2nd District Engineering Office,NCR",RLIP,10,3/20/2015,6/25/2015,6/25/2015,100,NULL,NULL
NC0315T00094,Local Infrastructure Program - Construction of Three-Storey Multi-Purpose Building (inside QC General Hospital)  Barangay Bahay Toro  Quezon City 1st LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR","TOKWING CONSTRUCTION, CORP.(FOR;  TOKWING CONSTRUC","Quezon City 1st District Engineering Office,NCR",RLIP,14,4/21/2015,12/16/2015,,70,NULL,NULL
NC0315T00095,Local Infrastructure Program - Construction of Multi-Purpose Building  Barangay Project 6  Quezon City 1st LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",FRAMECON BUILDERS,"Quezon City 1st District Engineering Office,NCR",RLIP,2,3/5/2015,7/2/2015,7/2/2015,100,NULL,NULL
NC0315T00100,Local Infrastructure Program ? Construction of Multi-Purpose Building at Atis Road  Brgy. Holy Spirit (District II)  Quezon City CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",EDELCRIZ CONSTRUCTION,"Quezon City 1st District Engineering Office,NCR",RLIP,4,8/13/2015,12/10/2015,,72,NULL,NULL
NC0315T00102,Local Infrastructure Program - Completion- Construction of Multi-Purpose Building at Carlos Albert High School  Quezon City CONSTRUCTION,"Quezon City 4th district,Quezon City 2nd District Engineering Office,NCR",GREENWALL CONSTRUCTION,"Quezon City 2nd District Engineering Office,NCR",RLIP,1,5/15/2015,12/22/2015,,67.47,NULL,NULL
NC0315T00108,Local Infrastructure Program - Rehabilitation of Multi-Purpose Building  St. James Subdivision  Brgy Nagkaisang Nayon  Quezon City 5th LD CONSTRUCTION,"DistrictWide,Quezon City 1st District Engineering Office,NCR",TRIJOHN BUILDERS,"Quezon City 1st District Engineering Office,NCR",RLIP,984,3/5/2015,4/3/2015,4/2/2015,100,NULL,NULL
NC0315T00117,Local Infrastructure Program - Rehabilitation of Multi-Purpose Building  Barangay Bagumbayan  Quezon City 3rd LD CONSTRUCTION,"Quezon City 3rd District,Quezon City 2nd District Engineering Office,NCR",E.P. DE GUZMAN CONSULTING ENGINEER CONTRACTOR,"Quezon City 2nd District Engineering Office,NCR",RLIP,2,2/24/2015,6/12/2015,4/30/2015,100,NULL,NULL
NC0315T00119,Local Infrastructure Program - Construction of Multi-Purpose Building  Barangay Dioquino Zobel  Quezon City 3rd LD CONSTRUCTION,"Quezon City 3rd District,Quezon City 2nd District Engineering Office,NCR",METRICS CONSTRUCTION & TRADING,"Quezon City 2nd District Engineering Office,NCR",RLIP,13,2/24/2015,8/2/2015,8/31/2015,100,NULL,NULL
NC0315T00121,Local Infrastructure Program - Construction of Multi-Purpose Building @ Commonwealth E/S  Brgy. Commonwealth  Quezon City 2nd LD CONSTRUCTION,"Quezon City 2nd District,Quezon City 1st District Engineering Office,NCR",C & F CONSTRUCTION & DEVELOPMENT CORPORATION,"Quezon City 1st District Engineering Office,NCR",RLIP,1,3/5/2015,4/18/2015,4/18/2015,100,NULL,NULL
NC0315T00128,Local Infrastructure Program - Construction/Rehabilitation of Multi-Purpose Building in Brgy. E. Rodriguez Sr.  Quezon City CONSTRUCTION,"Quezon City 3rd District,Quezon City 2nd District Engineering Office,NCR",AYANA CONSTRUCTION AND TRADING,"Quezon City 2nd District Engineering Office,NCR",RLIP,3,5/29/2015,8/24/2015,8/24/2015,100,NULL,NULL
NC0315T00149,Local Infrastructure Program - Renovation and Improvement of Multi-Purpose Building  Brgy. Sto. Ni?o  Quezon City 4th LD CONSTRUCTION,"Quezon City 4th district,Quezon City 2nd District Engineering Office,NCR",CZERJ CONSTRUCTION & TRADING,"Quezon City 2nd District Engineering Office,NCR",RLIP,3,9/1/2015,3/6/2016,,10.5,NULL,NULL
NC0315W00002,Construction of Rainwater Collector System (RWCS) Facilities  Quezon City 2nd District Engineering Office CONSTRUCTION,"Quezon City 3rd District,Quezon City 2nd District Engineering Office,NCR",CZERJ CONSTRUCTION & TRADING,"Quezon City 2nd District Engineering Office,NCR",WSRW,500,5/27/2015,7/10/2015,7/10/2015,100,NULL,NULL
NC9915W00001,Construction of Rainwater Collector System (RWCS) Facilities  Regional Office CONSTRUCTION,"DistrictWide,Regional Office,NCR",JOJO CONSTRUCTION AND DEVELOPMENT CORPORATION,"Regional Office,NCR",WSRW,458,9/21/2015,10/20/2015,,76.84,NULL,NULL
